time, dt.le, dt.lps, dt.re, dt.rps, dt.rsp, i.jx, i.jy, i.ld, i.ljs, i.lu, i.rjs, i.sd, i.sf, i.ssd, i.ssu, i.su, l.sl, lms.s, r.s, s.aes, s.hf, s.m, s.sf, s.sp, so.fbe, so.fe, so.lbu, so.lu, so.sbrun, so.sbu, so.su, spid.nto, spid.vsp
8204379, , , , , , , , , , , , , , , , , , , , -22075.000000020078, , -0.5638094387457768, , , , , , , , , , , 
8204579, , , , , , , , , , , , , , , , , , , , -22062.500000020067, , -0.5795091791065298, , , , , , , , , , , 
8204779, , , , , , , , , , , , , , , , , , , , -22050.000000020056, , -0.5728163727817391, , , , , , , , , , , 
8204979, , , , , , , , , , , , , , , , , , , , -22450.00000002042, , -0.5241737937590916, , , , , , , , , , , 
8205179, , , , , , , , , , , , , , , , , , , , -21975.000000019987, , -0.5307782930507474, , , , , , , , , , , 
8205379, , , , , , , , , , , , , , , , , , , , -22362.50000002034, , -0.5542664904039247, , , , , , , , , , , 
8205579, , , , , , , , , , , , , , , , , , , , -21687.500000019725, , -0.6035672215601335, , , , , , , , , , , 
8205779, , , , , , , , , , , , , , , , , , , , -22137.500000020133, , -0.5651390778187506, , , , , , , , , , , 
8205979, , , , , , , , , , , , , , , , , , , , -22150.000000020147, , -0.5509675297695176, , , , , , , , , , , 
8206179, , , , , , , , , , , , , , , true, , , , , -21700.000000019736, , 7.930391466956488, , -0.25, , , , , , , , , 
8206379, , -0.0369641294838145, , 0.029002624671915993, -0.028433945756780384, -0.011373578302712153, , , , , , , , , false, , , , , -10025.000000009119, , 2.8173810954339404, , , , , , , , , , , 
8206579, 712.500000000648, -1.8416940069988008, -725.0000000006594, 1.4345406824144342, -1.6907261592300962, -0.6762904636920385, , , , , , , , , , , , , , -9600.000000008731, , 1.7606783837395779, , , , , , , , , , , 
8206779, 1537.5000000013983, -1.287024278214524, -1524.9999999840497, 1.002992125990632, -1.5813648293963256, -0.6325459317585302, , , , , , , , , , , , , , -9225.000000008391, , 1.5504307376151873, , , , , , , , , , , 
8206979, 875.0000000007958, 0.18750874890678465, -1612.5000000014666, 0.1984855643038752, -0.826946631671041, -0.2038495188101487, 0.3525809273840769, , , , , , , , , , , , , -9025.00000000821, , 1.388933370693745, , , , , , , , , , , 
8207179, -95.2380952372538, -0.047619047618626904, -190.47619047656994, -0.07619047619062798, 0.0, 0.0, 0.0, , , , , , , , , , , , , -8595.23809525522, , 1.217503171293907, , , , , , , , , , , 
8207379, -400.0000000003638, 0.6629133858265898, -512.5000000004661, 0.47205511811004985, -0.6637795275590551, , 0.7375328083989501, , , , , , , , , , , , , -8162.500000007424, , 1.0303838510174228, , , , , , , , , , , 
8207579, -725.0000000006594, 0.7870275590547884, -362.5000000003297, 0.7569370078738838, -0.8842519685039371, , 0.9825021872265967, , , , , , , , , , , , , -8050.000000007321, , 0.922665864402572, , , , , , , , , , , 
8207779, -650.0000000005912, 0.8245275590548226, -449.99999999529336, 0.7219370078758984, , , , , , , , , , , , , , , , -7712.500000007015, , 0.7694541351754601, , , , , , , , , , , 
8207979, -750.0000000014942, 0.6721653543299615, -612.5000000005571, 0.5766220472438717, -0.805511811023622, , 0.8950131233595799, , , , , , , , , , , , , -7475.0000000067985, , 0.6255288328580546, , , , , , , , , , , 
8208179, 0.0, 0.2282677165354331, -137.50000000012506, 0.12410236220467441, -0.17559055118110237, , 0.19510061242344706, , , , , , , , , , , , , -6762.500000006151, , 0.3739939647366491, , , , , , , , , , , 
8208379, -337.50000000030695, 0.8784153543305553, -112.50000000010232, 0.7766220472440537, -0.805511811023622, , 0.8950131233595799, , , , , , , , , , , , , -6587.500000005992, , 0.1689247689509971, , , , , , , , , , , 
8208579, -587.5000000005343, 0.8250688976375282, -387.50000000035243, 0.7228425196848984, -0.8606299212598425, , 0.9562554680664916, , , , , , , , , , , , , -6287.500000005719, , 41.478204080316, , 3.0, , , , , , , , , 
8208779, -87.50000000007958, -0.04375000000003979, -262.49999999725446, -0.10499999999890179, 0.0, , 0.0, , , , , , , , , , , , , -6062.500000005514, , 41.34939997859261, , , , , , , , , , , 
8208979, 0.0, -0.0020312499999999927, 0.0, -0.0015937499999999943, 0.0015624999999999944, , -0.001736111111111105, , , , , , , , , , , , , -5475.0000000049795, , 41.08130004553794, , , , , , , , , , , 
8209179, 12.500000000011369, -0.0770312499999943, , -0.06534374999999999, 0.0640625, , -0.07118055555555555, , , , , , , , , , , , , -5434.210526314228, , 40.91704075349362, , , , , , , , false, false, , 
8209379, 387.50000000035243, -1.1411046861328071, -62.50000000005684, -0.03271497703414358, 0.0075637029746282725, -0.2038495188101487, -0.5746527777777778, , , , , , , , , , , , , -3637.5000000033083, , 40.520920459048156, , , , , , , , , , , 
8209579, 1178.5714285737765, -1.1517656581978009, -452.3809523818536, 0.1619158113044763, -0.3361452865266841, -0.33508311461067364, -0.5572916666666666, , , , , , , , , , , , , 59.52380952392811, , 38.30326991664856, , , , , , , , , , , 
8209779, 837.5000000007617, -0.032564249780896566, -512.4999999946397, -0.18876689632331514, -0.01591480752405952, -0.0726159230096238, -0.18402777777777776, , , , , , , , , , , , , 0.0, , 38.2513534172707, , , , , , , , , , , 
8209879, 12.500000000011369, 0.006250000000005684, -75.00000000006821, -0.030000000000027286, 0.0, 0.0, 0.0, , , , , , , , , , , , , , , 38.250038230688055, , , , , , , , , , , 
8210079, 412.50000000037517, -0.5415627734031371, -312.5000000002842, 0.4617454068240333, -0.5752405949256343, -0.23009623797025372, , , , , , , , , , , , , , , , 38.25000107992231, , , , , , , , , , , 
8210279, 723.6842105261079, 0.3248779757792395, -637.5000000005798, -0.22599737532831593, -0.028433945756780384, -0.011373578302712153, , , , , , , , , , , , , , , , 38.25000003050513, , , , , , , , , , , 
8210479, 37.500000000034106, 0.24701771653545018, -75.00000000006821, 0.14910236220469714, -0.17559055118110237, 0.0, 0.19510061242344706, , , , , , , , , , , , , , , 38.25000000086169, , , , , , , , , , , 
8210679, -162.5000000001478, -0.006525590551255007, 0.0, 0.05862992125984252, -0.05748031496062992, , 0.06386701662292213, , , , , , , , , , , , , , , 38.250000000024336, , , , , , , , , , , 
8210879, 0.0, 0.0, , 0.0, 0.0, , 0.0, , , , , , , , , , , , , , , 38.25000000000068, , , , , , , , , , , 
8211079, -11.904761904656725, -0.005952380952328363, , , , , , , , , , , , , , , , , , , , 38.25000000000002, , , , , , , , , , , 
8211379, 0.0, 0.0, , , , , , , , , , , , , , , , , , , , 38.25, , , , , , , , , , , 
8212579, , , , , , , , , , , , , , , , , , , , 5950.0000000054115, , 36.30563226713675, , , , , , , , , , , 
8212779, , , , , , , , , , , , , , , , , , , , 14881.578947364147, , 31.968989462128803, , , , , , , , , , , 
8212979, , , -12.500000000011369, -0.005000000000004548, , , , , , , , , true, , , , , , , 20087.4999997899, , 28.844415453261448, , , true, true, , , , , , , 
8213179, , , -11.904761904785621, -0.004761904761914249, , , , , , , , , false, , , , , , , 8107.142857159009, , 32.99986339077928, , , false, false, , , , , , , 
8213379, , , 12.500000000011369, 0.005000000000004548, , , , , , , , , , , , , , , , 14375.000000013075, , 31.828250306620138, , , , , , , , , , , 
8213579, , , 0.0, 0.0, , , , , , , , , , , , , , , , 21037.500000019132, , 28.654208901572325, , , , , , , , , , , 
8213779, , , , , , , , , , , , , , , , , , , , 25684.210526308412, , 26.28081130492834, , , , , , , , , , , 
8213979, , , , , , , , , , , , , , , , , , , , 27850.00000002533, , 24.603217023768458, , , , , , , , , , , 
8214179, , , , , , , , , , , , , , , , , , , , 31631.578947359336, , 23.196558952383366, , , , , , , , , , , 
8214379, , , , , , , , , , , , , , , , , , , , 32095.238095302037, , 22.404471356162144, , , , , , , , , , , 
8214579, , , , , , , , , , , , , , , , , , , , 32261.904761969035, , 21.720579146736302, , , , , , , , , , , 
8214779, , , , , , , , , , , , , , , , , , , , 34375.000000031265, , 21.032057169314598, , , , , , , , , , , 
8214979, , , , , , , , , , , , , , , , , , , , 34987.499999634056, , 20.673953753691993, , , , , , , , , , , 
8215179, , , , , , , , , , , , , , , , , , , , 25900.000000023556, , -20.134290116231256, , -0.5, , , , , , , , , 
8215379, , , , , , , , , , , , , , , , , , , , 18276.315789468434, , -19.956273112003032, , -0.75, , , , , , , , , 
8215579, , , , , , , , , , , , , , , , , , , , 13125.000000011938, , -17.078661212159066, , -0.8, , , , , , , , , 
8215779, , , , , , , , , , , , , , , , , , , , 700.0000000006366, , -11.912503580273528, , , , , , , , , , , 
8215979, , , , , , , , , , , , , , , , , , , , -4789.473684209151, , -8.0327242049281, , , , , , , , , , , 
8216179, , , , , , , , , , , , , , , , , , , , -4412.500000004014, , -7.344290802174342, , -0.75, , , , , , , , , 
8216379, , , , , , , , , , , , , , , , , , , , -3987.5000000036266, , -7.505425031342303, , , , , , , , , , , 
8216579, , , , , , , , , , , , , , , , , , , , -3642.8571428644004, , -8.30315724773883, , -0.8, , , , , , , , , 
8216779, , , , , , , , , , , , , , , true, , , , , -3412.5000000031037, , -9.091968347348889, , -0.85, , , , , , , , , 
8216979, , , , , , , , , , , , , , , , , , , , -3062.499999967969, , -9.511294199949955, , -0.87, , , , , , , , , 
8217179, , , , , , , , , , , , , , , false, , , , , -2750.000000002501, , -9.67284539444454, , , , , , , , , , , 
8217379, -513.1578947366947, 1.554618969298319, 612.5000000005571, -1.176093749999777, 1.3932291666666665, 0.5572916666666666, , , , , , , , , , , , , , -2400.000000002183, , -9.835698334632353, , , , , , , , , , , 
8217579, -1578.947368420599, 1.7782768899366819, 1500.0000000013642, -1.0243658956687454, 1.592515583989501, 0.7135416666666666, 0.21259842519685035, , , , , , , , , , , , , -2087.5000000018986, , -9.995307768464118, , , , , , , , , , , 
8217779, -1925.0000000017508, 1.4824159284768148, 1986.8421052625872, -0.9260070063201616, 1.6870037729658791, , 0.10761154855643044, , , , , , , , , , , , , -1868.4210526310424, , -10.142597817900796, , , , , , , , , , , 
8217979, -2381.578947367737, 1.1512666560186688, 2012.5000000018304, -0.6422825623352258, 1.4189044728783902, 0.6440972222222222, 0.21259842519685035, , , , , , , , , , , , , -1462.5000000013301, , -10.31989176375666, , , , , , , , , , , 
8218179, -2421.052631578252, 1.2081770689440323, 1875.0000000017053, -0.5486022801830452, 1.2731394903762032, 0.6267361111111112, 0.32633420822397197, , , , , , , , , , , , , -1184.2105263154494, , -10.47332860870514, , , , , , , , , , , 
8218379, -2407.8947368414138, 1.2921496624191877, 2037.500000001853, -0.865586368109495, 1.6476336942257217, 0.7135416666666666, 0.15135608048993873, , , , , , , , , , , , , -825.0000000007503, , -10.636713447519417, , , , , , , , , , , 
8218579, -2460.526315788767, 1.1451708698833942, 2237.500000002035, -0.9688020833325193, 1.8272569444444444, 0.7309027777777778, 0.0, , , , , , , , , , , , , -475.000000000432, , -10.810591655052514, , , , , , , , , , , 
8218779, -2475.000000002251, 0.8718402777766522, 2462.5000000022396, -1.0875833333324374, 2.0319444444444446, , -0.22743055555555555, , , , , , , , , , , , , -37.49999999960778, , -11.016943395888728, , , , , , , , , , , 
8218979, -2025.0000000018417, 0.8959722222213014, 2513.1578947361204, -0.7822160087722186, 1.7524305555555555, 0.6440972222222222, -0.1579861111111111, , , , , , , , , , , , , -5150.000000004684, , -9.536228740244809, , , , , , , , , , , 
8219179, -2050.0000000018645, 0.85300347222129, 2197.3684210520005, -0.9324380482458665, 1.7758680555555555, , -0.18402777777777776, , , , , , , , , , , , , -14342.105263153775, , -5.036995925907488, , , , , , , , , , , 
8219379, -2225.0000000020236, 1.2044791666656547, 2328.9473684203836, -0.8895460526318464, 1.7854166666666664, 0.7135416666666666, -0.001736111111111105, , , , , , , , , , , , , -20815.789473678233, , -1.716279677377497, , , , , , , , , , , 
8219579, -2342.105263157222, 0.8818640350880553, 2486.1111111070913, -1.0338680555571633, 1.9885416666666664, , -0.22743055555555555, , , , , , , , , , , , , -22041.666666631027, , -0.2253732409924669, , , , , , , , , , , 
8219779, -1625.000000001478, 0.7608159722214831, 2486.8421052624435, -1.0557110745616893, 2.0102430555555557, 0.6440972222222222, -0.4444444444444445, , , , , , , , , , , , , -22592.105263151407, , -0.3489627677600511, , , , , , , , , , , 
8219979, -2037.500000001853, 0.7317361111101848, 2315.7894736835456, -0.8965800438599152, 1.7871527777777778, 0.6267361111111112, -0.24479166666666666, , , , , , , , , , , , , -23434.21052630906, , -0.3531525600735186, , -0.9, , , , , , , , , 
8220079, -1787.5000000016257, 0.12661458333252051, 1904.7619047656995, -0.6156264880937203, 1.3505208333333334, 0.42708333333333337, -0.3142361111111111, , , , , , , , , , , , , -21369.04761909019, , -0.6489775804280143, , , , , , , , , , , 
8220279, -925.0000000008413, -0.08197916666708745, 1587.5000000014438, -0.44768749999942253, 1.0614583333333334, 0.2708333333333333, -0.42708333333333337, , , , , , , , , , , , , -22175.00000002017, , -0.48649454148363114, , , , , , , , , , , 
8220479, -675.0000000006139, 0.24276041666635967, 900.0000000008185, -0.4331562499996725, 0.7776041666666667, 0.24479166666666666, -0.18402777777777776, , , , , , , , , , , , , -22400.000000020373, , -0.53122452917601, , , , , , , , , , , 
8220679, -937.5000000008527, 0.5658244477248582, 986.8421052628745, -0.39612429634629365, 0.7753540573053368, 0.3142361111111111, 0.011373578302712153, , , , , , , , , , , , , -22671.052631572435, , -0.5256044117745405, , , , , , , , , , , 
8220879, -1075.0000000009777, 0.5375217355638156, 921.0526315786828, -0.036537854848841755, 0.39701853674540677, 0.24479166666666666, 0.23884514435695536, , , , , , , , , , , , , -23039.47368420391, , -0.41585524283996167, , , , , , , , , , , 
8221079, -1162.5000000010573, 0.7221354166661382, 1157.8947368417728, -0.5594983552632911, 1.0026041666666667, 0.4010416666666667, 0.0, , , , , , , , , , , , , -21894.736842098973, , -0.5116675943896389, , , , , , , , , , , 
8221279, -1400.0000000012733, , 1368.4210526311858, -0.6523711622808589, 1.1762152777777777, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
8221379, , 0.8290798611104743, , , , 0.4704861111111111, , , , , , , , , , , , , , -22776.315789467142, , -0.41846993127128007, , , , , , , , , , , 
8221579, -1737.5000000015802, 0.5605409284769002, 1325.000000001205, -0.39386884842471487, 0.9057537729658793, 0.4010416666666667, 0.10761154855643044, , , , , , , , , , , , , -21687.500000019725, , -0.5978236574543407, , , , , , , , , , , 
8221779, -1175.0000000010687, 0.3491319444439102, 1187.4999999875797, -0.2598958333383016, 0.7204861111111112, 0.2881944444444445, 0.0, , , , , , , , , , , , , -21362.50000001943, , -0.618097740808591, , , , , , , , , , , 
8221979, -550.0000000005002, -0.12829861111136123, 600.0000000005457, 0.12489583333355164, 0.11284722222222221, 0.04513888888888888, , , , , , , , , , , , , , -21200.00000001928, , -0.6694843957479097, , , , , , , , , , , 
8222179, -375.00000000034106, 0.4670138888887183, 387.50000000035243, -0.3585416666665257, 0.5034722222222222, 0.20138888888888887, , , , , , , , , , , , , , -21800.000000019827, , -0.5344872340827423, , , , , , , , , , , 
8222379, -337.50000000030695, 0.28828124999984656, 381.57894736831145, -0.20596217105267545, 0.3515625, 0.140625, , , , , , , , , , , , , , -22802.631578940818, , -0.36150728247301595, , , , , , , , , , , 
8222579, -412.50000000037517, 0.25078124999981244, 447.3684210525031, -0.17964638157899876, , , , , , , , , , , , , , , , -22605.263157888243, , -0.4680298928247084, , , , , , , , , , , 
8222779, -525.0000000004775, 0.5330729166664279, 499.99999999558247, -0.4242187500017669, 0.6119791666666666, 0.24479166666666666, , , , , , , , , , , , , , -20773.809523625987, , -0.6255002981678681, , , , , , , , , , , 
8222979, 150.00000000013642, 0.07500000000006822, -62.50000000005684, -0.02500000000002274, 0.0, 0.0, , , , , , , , , , , , , , -21837.50000001986, , -0.46160710519584425, , , , , , , , , , , 
8223179, 162.5000000001478, 0.0812500000000739, -162.5000000001478, -0.06500000000005912, , , , , , , , , , , , , , , , -21737.50000001977, , -0.5710874793205621, , , , , , , , , , , 
8223379, 175.00000000015916, 0.08750000000007958, -175.00000000015916, -0.07000000000006366, , , , , , , , , , , , , , , , -21462.50000001952, , -0.5655038762181357, , , , , , , , , , , 
8223579, 150.00000000013642, 0.07500000000006822, -171.05263157889823, -0.0684210526315593, , , , , , , , , , , , , , , , -22973.684210519717, , -0.37213081926952696, , , , , , , , , , , 
8223779, 0.0, 0.0, 0.0, 0.0, , , , , , , , , , , , , , , , -21725.000000019758, , -0.5289792991020877, , , , , , , , , , , 
8223979, , , , , , , , , , , , , , , , , , , , -22625.000000020576, , -0.46803947546051133, , -0.92, , , , , , , , , 
8224179, , , , , , , , , , , , , , , , , , , , -23462.50000002134, , -0.43013645071700735, , -0.95, , , , , , , , , 
8224379, , , , , , , , , , , , , , , , , , , , -22762.500000020704, , -0.6170897458765248, , , , , , , , , , , 
8224579, , , , , , , , , , , , , , , , , , , , -22925.00000002085, , -0.5572815390205978, , , , , , , , , , , 
